rbd|codEdu|nombre|matemática1|matemática2|lectura|ciencias|historia|nem|ranking|promedio|dep|nse|posPromedio|posMatemática1|posMatemática2|posLectura|posCiencias|posHistoria|posNem|posRanking|región|comuna
4679|310|KINGSTON COLLEGE|766.8|547.4|701.8|597.8|596|776.1|781.1|703.0432926829269|P. S/Subv|Alto|247|177|140|230|202|283|685|928|BI|Concepción
4680|310|COLEGIO BAUTISTA DE CONCEPCIÓN|585.7|400.8|587.1|493.1|482.1|737.2|747|609.0338797814208|P. S/Subv|Medio Alto|1190|1270|1021|1371|788|1415|1268|1523|BI|Concepción
4686|310|INSTITUTO DE HUMANIDADES ALFREDO SILVA|795.3|572.7|749.5|624.7|629.7|814.8|824|742.8075675675675|P. S/Subv|Alto|131|129|99|77|147|180|314|403|BI|Concepción
4687|310|COLEGIO ALEMÁN DE CONCEPCIÓN|818.9|569|762.5|646.5|636.6|843.1|847.5|754.6357967667436|P. S/Subv|Alto|100|91|107|49|108|161|169|227|BI|San Pedro De La Paz
4688|310|CHARLES DE GAULLE|835.4|622.8|759.1|672.2|647.8|880|881.1|780.7596541786743|P. S/Subv|Alto|48|71|42|58|69|136|35|69|BI|Concepción
4689|310|COLEGIO CONCEPCIÓN|707.7|550.3|691.9|573.7|611.2|822.3|825|711.721098265896|P. S/Subv|Alto|217|303|134|263|258|232|266|397|BI|Chiguayante
4691|310|COLEGIO CHILENO ÁRABE|738|467.9|699.7|541.1|619.1|890|905.5|714.6786407766991|P. C/Subv|Alto|207|238|358|236|388|216|20|21|BI|Chiguayante
4694|310|SAINT JOHN'S SCHOOL|827.5|561.6|773.4|678|735.9|847.4|854.3|773.9533980582524|P. S/Subv|Alto|58|79|119|25|64|9|148|184|BI|San Pedro De La Paz
4698|310|SAN PEDRO NOLASCO|596.9|384.1|622.4|486.1|488.1|787.7|805.8|639.1354838709677|P. S/Subv|Alto|674|1103|1488|783|908|1282|554|584|BI|Concepción
4700|410|LICEO BICENTENARIO INDUSTRIAL DE LA CONSTRUCCIÓN HERNÁN VALENZUELA LEYTÓN|570.1|354.1|550.4|431.8|490.9|678.3|694.6|561.2070866141732|Público|Medio Bajo|2632|1568|2933|2172|2480|1216|2460|2609|BI|Hualpén
4700|510|LICEO BICENTENARIO INDUSTRIAL DE LA CONSTRUCCIÓN HERNÁN VALENZUELA LEYTÓN|546|344.6|544.5|425.8|436.4|620.1|630.5|535.3200488997555|Público|Medio Bajo|3468|2158|3402|2292|2746|2686|3512|3662|BI|Hualpén
4702|310|LICEO BICENTENARIO ALMIRANTE PEDRO ESPINA RITCHIE|542.3|358.8|559.1|445.8|457.6|657.9|670.4|560.9914612676057|Público|Medio Bajo|2640|2276|2674|1961|1980|2020|2884|3084|BI|Talcahuano
4703|510|LICEO INDUSTRIAL JUAN ANTONIO RÍOS|522.6|380.9|512.9|421.3|447.5|685.1|730.6|572.8761904761905|Público|Medio Bajo|2207|2894|1613|3050|2960|2348|2301|1826|BI|Talcahuano
4706|410|LICEO TÉCNICO PROFESIONAL PEDRO DEL RÍO ZAÑARTU|543.9|302|502.8|390.7|451.9|683.9|711.3|552.263768115942|Público|Bajo|2937|2232|4035|3284|4018|2197|2328|2248|BI|Hualpén
4706|610|LICEO TÉCNICO PROFESIONAL PEDRO DEL RÍO ZAÑARTU|469|346.4|446.6|385.4|392.3|647.6|677.2|527.3862275449102|Público|Bajo|3673|4048|3308|4058|4085|3892|3061|2956|BI|Hualpén
4707|410|LICEO COMERCIAL PROFESOR SERGIO MORAGA ARAYA|505.6|377.9|476.2|412.4|426.8|645.3|661.2|538.0907692307692|Público|Medio Bajo|3395|3391|1740|3782|3361|2974|3097|3224|BI|Talcahuano
4707|510|LICEO COMERCIAL PROFESOR SERGIO MORAGA ARAYA|529.9|387.6|565.6|449.2|430.2|702.4|720.5|572.510752688172|Público|Medio Bajo|2223|2644|1381|1827|1850|2876|1939|2047|BI|Talcahuano
4708|310|LICEO POLIVALENTE LAS SALINAS|548.8|366|518.5|427.3|467|635.3|664.8|561.5250000000001|Público|Medio Bajo|2623|2092|2244|2908|2683|1757|3261|3169|BI|Talcahuano
4708|410|LICEO POLIVALENTE LAS SALINAS|513.6|0|561.6|418|394.7|751|802.6|622.9766666666667|Público|Medio Bajo|917|3167|4106|1917|3114|3847|1032|622|BI|Talcahuano
4709|610|LICEO TÉCNICO DE TALCAHUANO|495|332.7|488.5|411.6|402.8|670.8|687.9|553.8450934579439|Público|Bajo|2867|3640|3753|3585|3405|3650|2615|2750|BI|Talcahuano
4712|310|LICEO SANTA LEONOR|547.2|347.1|514.8|431.1|406.4|712.3|751.5|553.119135802469|Público|Medio Bajo|2906|2125|3267|3005|2515|3554|1717|1444|BI|Talcahuano
4715|310|LICEO SIMÓN BOLÍVAR|535.8|362.2|533|411.8|453.1|716.9|760.6|585.6491124260355|Público|Medio Bajo|1834|2471|2463|2586|3389|2160|1626|1278|BI|Hualpén
4717|410|LICEO TÉCNICO PROFESIONAL LUCILA GODOY ALCAYAGA|480.6|366|488.3|418.3|482|788.9|826.6|629.1973684210526|Público|Medio Bajo|812|3917|2244|3591|3104|1418|540|376|BI|Hualpén
4717|510|LICEO TÉCNICO PROFESIONAL LUCILA GODOY ALCAYAGA|524|335.3|505.8|423.3|443.7|772.1|803.3|616.85|Público|Medio Bajo|1033|2839|3694|3218|2865|2469|748|614|BI|Hualpén
4733|310|LICEO BICENTENARIO ANITA SERRANO SEPÚLVEDA|539.7|341.2|573.7|414.8|491.4|829.3|873.2|597.8315789473685|Público|Medio Bajo|1469|2350|3514|1644|3255|1206|227|101|BI|Talcahuano
4740|363|CENTRO EDUCACIONAL INTEGRAL DE ADULTOS HUALPENCILLO|521.8|328|489.7|419.3|423|573.7|578.5|505.4363636363637|Público|Medio Bajo|4028|2917|3850|3566|3051|3086|3975|4064|BI|Hualpén
4760|310|COLEGIO BERNARDO O'HIGGINS|576.8|401|574.4|416.2|518.2|823.1|877.2|633.7028301886793|P. C/Subv|Medio|748|1431|1012|1629|3198|779|262|84|BI|Hualpén
4762|310|LICEO LA ASUNCIÓN|616|430.4|604.4|495|483.6|745.5|755.3|624.5039153439153|P. C/Subv|Medio|883|822|603|1072|767|1388|1126|1384|BI|Talcahuano
4778|310|COLEGIO PARTICULAR TALCAHUANO|577.6|396|596.7|512.8|491|726.3|733.6|611.398596491228|P. C/Subv|Medio|1148|1413|1137|1200|578|1212|1450|1765|BI|Talcahuano
4779|310|COLEGIO ADVENTISTA DE TALCAHUANO CENTRO|541.1|374.3|569.9|448.7|462.9|740.1|752|585.8149888143176|P. C/Subv|Medio|1825|2307|1877|1730|1866|1888|1225|1433|BI|Talcahuano
4782|310|CENTRO EDUCACIONAL EVANGÉLICO DE HUALPÉN|671.5|450.1|643.6|496.9|493.9|797.3|808.4|658.1259803921567|P. C/Subv|Medio Bajo|496|443|452|538|740|1152|460|553|BI|Hualpén
4782|410|CENTRO EDUCACIONAL EVANGÉLICO DE HUALPÉN|574.5|358.9|579.9|421.7|453.4|699.7|738.6|584.2761006289307|P. C/Subv|Medio Bajo|1868|1474|2665|1524|2942|2153|2003|1694|BI|Hualpén
4782|510|CENTRO EDUCACIONAL EVANGÉLICO DE HUALPÉN|561.6|360.1|569.2|435.5|472.4|623.1|638.6|543.2198581560284|P. C/Subv|Medio Bajo|3238|1773|2588|1754|2306|1633|3473|3552|BI|Hualpén
4785|310|COLEGIO SANTA BERNARDITA|631.4|416.3|631.6|497.9|528|816.3|823.8|663.0493150684931|P. C/Subv|Medio Alto|456|675|755|665|727|681|302|405|BI|Talcahuano
478|310|LICEO SANTA MARTA|606.8|408.1|597.9|477.1|470.7|771.5|777.9|608.3049701789265|P. C/Subv|Medio Alto|1212|947|869|1184|1064|1667|756|978|AT|Vallenar
4790|310|COLEGIO MONTANER DE HUALPÉN|621.1|447|605.8|484.3|474.6|821.1|829.6|646.9088709677419|P. C/Subv|Medio|579|761|472|1048|942|1581|275|349|BI|Hualpén
4796|310|ARTURO PRAT CHACÓN|707.5|432.8|674.8|545.8|534.5|748.1|761.3|670.5191176470588|P. S/Subv|Medio Alto|397|304|584|344|362|627|1087|1265|BI|Talcahuano
4798|310|COLEGIO SAGRADOS CORAZONES|815.7|535.3|735.3|637.2|624.9|816.1|820.1|737.8961661341854|P. S/Subv|Alto|140|94|163|115|119|197|305|431|BI|Hualpén
479|310|LICEO SAN FRANCISCO|585.1|383.3|591.9|463.3|525.4|717.8|726.7|595.0846153846154|P. C/Subv|Medio|1553|1283|1517|1274|1402|716|1605|1908|AT|Vallenar
4805|310|LICEO PENCOPOLITANO|534.8|347.5|545.5|431.8|446.3|800.7|817.2|601.3412462908012|Público|Bajo|1384|2501|3248|2274|2480|2396|426|466|BI|Penco
4805|610|LICEO PENCOPOLITANO|514.9|370.5|521.8|422.4|414|758.4|794.8|595.6|Público|Bajo|1532|3134|2039|2842|2912|3347|934|725|BI|Penco
4805|810|LICEO PENCOPOLITANO|490.6|379.3|490.7|397.8|383.9|774.8|818.3|583.1111111111111|Público|Bajo|1894|3734|1672|3549|3884|3997|709|454|BI|Penco
4822|310|COLEGIO EL REFUGIO|693.2|414|657.9|531.6|534.6|766.3|786.7|651.9926070038911|P. C/Subv|Medio|542|355|785|436|440|626|830|838|BI|Penco
4824|510|LICEO BICENTENARIO DE EXCELENCIA EN INDUSTRIA DE TOME|573.6|345.9|541|457.8|426.5|721.7|756.9|587.7039682539682|Público|Bajo|1773|1485|3344|2380|1565|2983|1525|1343|BI|Tomé
4825|410|LICEO COMERCIAL DE TOMÉ|504.3|350.3|531.9|424.3|474|714.9|733|577.2166666666667|Público|Bajo|2074|3426|3124|2609|2822|1598|1669|1771|BI|Tomé
4825|510|LICEO COMERCIAL DE TOMÉ|551.5|375|524.8|456.8|426|726.5|744.2|603.7616438356165|Público|Bajo|1312|2017|1848|2772|1610|2997|1445|1586|BI|Tomé
4825|610|LICEO COMERCIAL DE TOMÉ|491.6|337.3|467|412|394.4|641.6|650|533.8380116959064|Público|Bajo|3511|3717|3642|3891|3382|3854|3164|3387|BI|Tomé
4829|310|LICEO VICENTE ALBERTO PALACIOS VALDÉS|532.1|376|549.3|441|442.2|714.1|719.1|574.2751644736843|Público|Medio Bajo|2148|2587|1810|2193|2142|2509|1686|2079|BI|Tomé
4830|310|LICEO REPÚBLICA DEL ECUADOR|601.6|393.4|596.1|485.4|462.5|766|773.6|616.3624338624339|Público|Medio|1043|1017|1219|1213|925|1902|836|1043|BI|Tomé
4865|310|ESCUELA PARTICULAR MARGARITA NASEAU|597.3|422.7|624.9|490.9|492.8|781.2|789|642.1497191011237|P. C/Subv|Medio|638|1094|671|746|830|1182|625|815|BI|Tomé
4868|310|COLEGIO PADRE LUIS AMIGO|611.9|402.9|636.5|503.7|486.4|722.7|735.2|615.8395256916996|P. C/Subv|Medio|1052|876|976|611|666|1321|1511|1746|BI|Concepción
486|310|LICEO JAPÓN|529.4|370|575.3|420|509.6|763.7|776.4|606.5429752066116|Público|Medio Bajo|1248|2655|2059|1613|3027|888|864|1001|AT|Huasco
486|410|LICEO JAPÓN|517|271|505.8|417.3|682|659.1|664.3|566.6666666666666|Público|Medio Bajo|2435|3066|4081|3218|3157|79|2860|3176|AT|Huasco
486|510|LICEO JAPÓN|498.4|339.5|482|396.8|405.1|619.1|624.5|514.0287081339712|Público|Medio Bajo|3913|3571|3570|3692|3914|3595|3524|3726|AT|Huasco
4870|310|LICEO LUIS D'ALAVA|579.2|391.2|575.3|471.4|457.5|752.5|771.8|599.959748427673|Público|Medio Bajo|1416|1387|1286|1613|1192|2022|1016|1071|BI|Florida
4870|410|LICEO LUIS D'ALAVA|501.9|347.3|501.1|434|427|685.3|732.8|565.0696202531645|Público|Medio Bajo|2487|3484|3256|3323|2378|2968|2293|1778|BI|Florida
4871|310|LICEO COPIHUELEMÚ|565|404.4|524.1|468|416.5|699.9|718.7|579.1224137931035|Público|Medio Bajo|2015|1690|945|2790|1281|3283|1996|2086|BI|Florida
4897|310|LICEO SAN JUAN BAUTISTA DE HUALQUI|526.1|375.1|524.4|442.5|403.2|736.7|777.6|593.5864285714287|Público|Bajo|1603|2778|1845|2782|2083|3640|1275|983|BI|Hualqui
4897|410|LICEO SAN JUAN BAUTISTA DE HUALQUI|507|352.3|502.4|402.1|410.3|744.3|749.6|575.3171875|Público|Bajo|2122|3350|3040|3293|3746|3449|1149|1481|BI|Hualqui
4897|610|LICEO SAN JUAN BAUTISTA DE HUALQUI|508.5|349.7|522.9|417.2|414.4|837.2|847|614.2352380952381|Público|Bajo|1088|3308|3147|2823|3162|3334|192|229|BI|Hualqui
4922|310|ESCUELA ALONSO DE ERCILLA|529|376.1|589.2|425.1|515.1|717.8|748.9|594.3841726618705|P. C/Subv|Medio Bajo|1577|2668|1807|1327|2780|812|1605|1493|BI|Hualqui
4925|310|LICEO NUEVA ZELANDA|557|362.5|557.7|455.2|468.7|708.7|716.9|562.3739329268293|Público|Bajo|2582|1883|2441|1990|1666|1718|1796|2131|BI|Santa Juana
4925|710|LICEO NUEVA ZELANDA|525.9|358.4|496.5|408.4|438.4|676.7|714.1|558.6259259259259|Público|Bajo|2728|2782|2701|3439|3528|2633|2493|2184|BI|Santa Juana
4948|510|LICEO POLITÉCNICO ROSAURO SANTANA RÍOS|493.4|349|478.6|380.7|386.2|646.8|656.6|530.0074324324324|Público|Bajo|3612|3671|3174|3748|4121|3977|3072|3301|BI|Lota
4948|610|LICEO POLITÉCNICO ROSAURO SANTANA RÍOS|462.3|367.3|419|413.2|492|714.1|730.3|550.4236842105263|Público|Bajo|3012|4097|2190|4161|3323|1197|1686|1832|BI|Lota
4949|410|LICEO COMERCIAL PRESIDENTE GABRIEL GONZÁLEZ VIDELA|484|335.7|452.9|389|441.8|704.3|721.9|533.441975308642|Público|Medio Bajo|3518|3864|3689|4009|4046|2522|1892|2010|BI|Lota
4951|310|LICEO CARLOS COUSIÑO GOYENECHEA|521.5|363.5|521.6|436.4|414.8|689.6|695.7|556.4737298636927|Público|Medio Bajo|2787|2924|2391|2848|2273|3326|2211|2584|BI|Lota
4952|310|LICEO BALDOMERO LILLO FIGUEROA|518.8|400.8|532.5|421.3|423.1|735.2|766.4|593.2773333333333|Público|Bajo|1611|3021|1021|2593|2960|3084|1296|1180|BI|Lota
4958|310|LICEO THOMPSON MATTHEWS|530.9|391.4|584.7|462|447.2|707.1|728.8|583.0917874396135|Público|Medio Bajo|1895|2619|1277|1430|1435|2363|1838|1864|BI|Lota
4965|363|CENTRO EDUCATIVO INTEGRAL DE ADULTOS SAN LUIS DE POTOSÍ REPÚBLICA DE MÉXICO|481.9|403.6|479.1|412.2|397.2|590.2|599.7|515.8477611940299|Público|Medio Bajo|3890|3898|956|3738|3373|3785|3864|3947|BI|Lota
4969|310|LICEO SANTA DOROTEA|548.7|312|537.2|433.3|579.5|677.8|701.4|602.8615384615384|P. C/Subv|Bajo|1344|2097|3987|2481|2409|348|2471|2455|BI|Lota
4973|310|INSTITUTO HUMANIDADES SAN FRANCISCO DE ASÍS|578.5|391.9|602.8|482.1|472.3|778.4|784.7|629.6464788732395|P. C/Subv|Medio|808|1397|1264|1100|981|1637|647|885|BI|Lota
4975|510|LICEO BICENTENARIO DE EXCELENCIA INDUSTRIAL FEDERICO SCHWAGER|560.2|368.4|561.1|439.8|445.5|686.1|730|583.4976331360947|Público|Medio Bajo|1886|1799|2127|1931|2170|2419|2273|1841|BI|Coronel
4977|410|LICEO COMERCIAL ANDRÉS BELLO LÓPEZ|497.1|359|511.5|414.9|421.6|763.4|769.2|577.0944029850747|Público|Bajo|2076|3596|2656|3090|3252|3130|866|1128|BI|Coronel
4977|610|LICEO COMERCIAL ANDRÉS BELLO LÓPEZ|487|349.2|462.5|399.9|396|782.7|789.1|581.265625|Público|Bajo|1956|3814|3165|3944|3820|3812|611|812|BI|Coronel
4982|310|LICEO CORONEL ANTONIO SALAMANCA|538.2|374.7|568.6|445.1|454.7|713.1|724.5|586.7698986975398|Público|Medio Bajo|1798|2394|1863|1763|2001|2111|1705|1961|BI|Coronel
4983|310|LICEO YOBILO DE CORONEL|547.2|412.8|587.1|429.4|501.9|747.4|763.8|602.3638297872341|Público|Medio Bajo|1354|2125|799|1371|2594|999|1098|1219|BI|Coronel
4983|410|LICEO YOBILO DE CORONEL|532.6|292|542.9|411|489.2|604.4|619.6|543.4814285714286|Público|Medio Bajo|3230|2566|4060|2326|3425|1257|3727|3773|BI|Coronel
4983|510|LICEO YOBILO DE CORONEL|483.3|404.5|497.4|424.8|447.3|627.9|647.8|541.9115384615384|Público|Medio Bajo|3281|3872|942|3418|2796|2356|3385|3424|BI|Coronel
4983|610|LICEO YOBILO DE CORONEL|508|388|524.9|430.8|396|662.6|688.4|563.9425925925925|Público|Medio Bajo|2528|3327|1363|2771|2528|3812|2780|2741|BI|Coronel
4984|310|ESCUELA ROSITA RENARD|548.6|377.8|555.6|436.7|476|773.2|793.3|598.8995024875622|Público|Medio Bajo|1443|2099|1744|2045|2258|1546|738|749|BI|Coronel
4|310|LICEO OCTAVIO PALMA PÉREZ|616.1|399.5|606.7|494.8|494.2|807.6|811.2|639.7626275510204|Público|Medio|665|819|1051|1028|772|1145|372|523|AP|Arica
5002|310|ESCUELA JUAN JOSÉ LATORRE BENAVENTE|489.8|346.5|494.8|401.9|417|691.9|721.7|525.4808988764046|Público|Bajo|3708|3752|3299|3469|3757|3266|2166|2015|BI|Coronel
5021|410|LICEO TÉCNICO PROFESIONAL DOCTOR RIGOBERTO IGLESIAS BASTIDAS DE LEBU|451.3|340.3|465.8|422.9|425.7|738.4|767.1|562.5865671641792|Público|Bajo|2572|4165|3540|3903|2887|3011|1254|1169|BI|Lebu
5021|510|LICEO TÉCNICO PROFESIONAL DOCTOR RIGOBERTO IGLESIAS BASTIDAS DE LEBU|482.6|397|438.4|418|425.5|659.8|673.1|567.644|Público|Bajo|2413|3886|1109|4107|3114|3020|2842|3032|BI|Lebu
5021|610|LICEO TÉCNICO PROFESIONAL DOCTOR RIGOBERTO IGLESIAS BASTIDAS DE LEBU|513.6|337.2|494.5|393.3|402.5|689.4|706.4|533.944705882353|Público|Bajo|3508|3167|3650|3477|3984|3665|2215|2356|BI|Lebu
5023|363|ESCUELA PROFESOR ALAMIRO GALLEGOS MUÑOZ|422.7|0|385.4|0|421.6|643.6|762.5|522.1595238095239|Público|Bajo|3767|4219|4106|4212|4200|3130|3130|1245|BI|Lebu
5024|310|LICEO BICENTENARIO ISIDORA RAMOS DE GAJARDO|597.2|402.8|595.8|485.3|486.7|741.9|747.5|609.3653696498054|Público|Medio Bajo|1184|1096|979|1218|927|1317|1190|1514|BI|Lebu
5026|310|ESCUELA FRESIA GRACIELA MULLER RUIZ|595.3|414.6|581.9|448.2|473.1|739.8|764.3|615.5689759036144|Público|Bajo|1059|1127|776|1485|1884|1618|1234|1213|BI|Lebu
5047|363|ESCUELA LIBERTADOR GENERAL BERNARDO O'HIGGINS|417.4|0|378.3|0|376|510.1|531.9|442.74000000000007|Público|Medio Bajo|4220|4220|4106|4215|4200|4077|4195|4191|BI|Arauco
5048|310|LICEO BICENTENARIO SAN FELIPE DE ARAUCO|545.6|362.9|550|430.4|437.8|626|641.5|538.9139064475347|Público|Bajo|3375|2169|2430|2180|2551|2652|3432|3508|BI|Arauco
5057|810|LICEO TÉCNICO PESQUERO FILEDOR GAETE MONSALVEZ|544.4|362.4|589.6|440.3|492.7|663.1|684.8|562.235135135135|Público|Bajo|2587|2211|2450|1314|2155|1184|2771|2823|BI|Arauco
5082|310|LICEO SAN FRANCISCO DE ASÍS|596.4|386.3|597.6|471.5|475.9|708.1|726.2|598.9732016925246|P. C/Subv|Medio|1441|1111|1417|1188|1190|1547|1816|1923|BI|Arauco
5083|310|COLEGIO ARAUCO|902.8|657.3|788.1|712.9|632.4|820|844.7|796.1715909090908|P. S/Subv|Alto|19|9|24|9|19|173|284|243|BI|Arauco
5084|310|LICEO POLIVALENTE MARIANO LATORRE|551.9|367.2|564.5|456.9|451.2|755.5|757.6|602.3280842527582|Público|Medio Bajo|1355|2006|2194|1856|1606|2221|964|1331|BI|Curanilahue
5084|510|LICEO POLIVALENTE MARIANO LATORRE|544.9|340.2|511.2|432.3|392.2|675.5|721.4|566.6901639344262|Público|Medio Bajo|2432|2192|3546|3100|2457|3896|2512|2023|BI|Curanilahue
50|310|COLEGIO ADVENTISTA DE ARICA|602.4|398.5|576.9|463.8|463.2|745.5|761.2|594.9927038626608|P. C/Subv|Medio|1558|1006|1072|1572|1391|1879|1126|1269|AP|Arica
5104|310|COLEGIO ALONSO DE ERCILLA|567.8|339.6|576.2|460.9|476.2|700|725.4|582.693373493976|P. C/Subv|Medio Bajo|1906|1625|3564|1592|1470|1543|1992|1943|BI|Curanilahue
5105|310|LICEO BICENTENARIO POLITÉCNICO CAUPOLICÁN|545|376|572|431.4|466.3|712.5|720.2|573.0423913043479|Público|Bajo|2199|2189|1810|1680|2507|1775|1713|2055|BI|Los Álamos
5105|410|LICEO BICENTENARIO POLITÉCNICO CAUPOLICÁN|534.7|345.8|502.1|400|427.4|721.7|777.1|590.6089552238807|Público|Bajo|1690|2503|3347|3300|3815|2951|1525|992|BI|Los Álamos
5109|310|LICEO CLAUDIO FLORES SOTO|569.1|388.7|587.4|463.5|462|751.9|762.3|621.9290983606558|Público|Bajo|936|1596|1342|1365|1396|1918|1024|1247|BI|Los Álamos
5113|310|LICEO ORLANDO DELGADO ZÚÑIGA|488.9|314.3|481.9|440.8|343.3|706.4|749.5|563.435294117647|Público|Bajo|2545|3779|3975|3693|2145|4196|1854|1482|BI|Los Álamos
5122|310|LICEO CRISTO REDENTOR|541.2|345.2|534|436.9|451.8|751|758.5|568.0593548387096|P. C/Subv|Bajo|2396|2306|3378|2557|2250|2200|1032|1316|BI|Los Álamos
5122|610|LICEO CRISTO REDENTOR|524.1|350.2|511.6|442.2|435.4|663.9|680.6|570.024|P. C/Subv|Bajo|2328|2834|3126|3081|2094|2708|2756|2903|BI|Los Álamos
5126|310|LICEO HUMANISTA CIENTÍFICO JOSÉ DE LA CRUZ MIRANDA CORREA|628.4|423|599.7|488.8|487.2|794.4|798.8|636.0732934131736|Público|Medio Bajo|714|701|670|1152|861|1307|485|673|BI|Cañete
5131|310|LICEO HOMERO VIGUERAS|503.6|361.3|459.8|411.8|376.8|642.4|682.4|519.1722222222222|Público|Bajo|3832|3436|2504|3963|3389|4069|3150|2870|BI|Cañete
5150|310|LICEO GABRIELA MISTRAL|621.1|422.2|625.7|504.6|473|789.4|798.1|644.0979559748429|P. C/Subv|Medio|614|761|679|739|653|1621|535|681|BI|Cañete
5153|310|COLEGIO INSTITUTO SAN JOSÉ|582.4|353.7|617.7|473.3|494.6|705.9|724.3|597.7316582914573|P. C/Subv|Medio Alto|1473|1328|2962|847|1147|1139|1861|1966|BI|Cañete
5155|310|LICEO POLIVALENTE NAHUELBUTA|540.4|380.3|550|443.1|445.1|746.2|751.3|586.703274559194|Público|Bajo|1802|2324|1643|2180|2066|2426|1118|1446|BI|Contulmo
516|310|LICEO GABRIELA MISTRAL DE LA SERENA|531.4|355.8|538.3|427.2|439.8|648|661.3|543.8075187969924|Público|Medio Bajo|3220|2603|2840|2441|2688|2587|3048|3221|CO|La Serena
517|310|LICEO GREGORIO CORDOVEZ|571.5|398.8|591.8|460.2|478.4|754.9|771.7|616.924882629108|Público|Medio|1031|1528|1066|1276|1493|1490|971|1076|CO|La Serena
518|410|LICEO TÉCNICO MARTA BRUNET|522.4|378.8|537.3|391.9|438.5|657.6|680.7|559.570796460177|Público|Medio Bajo|2692|2903|1698|2477|4004|2627|2891|2902|CO|La Serena
518|610|LICEO TÉCNICO MARTA BRUNET|543|349.5|528.5|423.9|468.3|622.2|642.6|559.6640287769784|Público|Medio Bajo|2686|2257|3155|2693|2844|1730|3484|3491|CO|La Serena
5215|510|LICEO INDUSTRIAL B-5 ANGOL|528.3|372.4|505.2|415.6|397|563|620.1|526.0443378119002|Público|Bajo|3699|2693|1945|3231|3221|3793|4047|3763|AR|Angol
5216|410|LICEO COMERCIAL ARMANDO BRAVO BRAVO|527.5|342.8|528.1|422.8|438.2|706.4|732.1|565.8367977528089|Público|Bajo|2461|2726|3466|2701|2892|2640|1854|1794|AR|Angol
5216|510|LICEO COMERCIAL ARMANDO BRAVO BRAVO|521.9|361.3|541.1|423.6|423.3|647.7|665.8|557.0794871794872|Público|Bajo|2771|2915|2504|2378|2858|3079|3060|3156|AR|Angol
5216|610|LICEO COMERCIAL ARMANDO BRAVO BRAVO|537|400.3|551.3|424.8|461.1|697.1|719.4|571.7796875|Público|Bajo|2253|2429|1035|2147|2796|1937|2064|2074|AR|Angol
5218|310|LICEO ENRIQUE BALLACHEY COTTEREAU|589.3|386.9|608.2|477.4|486.2|725.4|735.9|607.5050887573964|Público|Medio|1227|1207|1405|998|1058|1326|1472|1736|AR|Angol
5219|510|LICEO BICENTENARIO POLITÉCNICO JUAN FERNÁNDEZ|523.6|347.1|501.9|398.7|429.6|627.2|642.4|530.2354691075515|Público|Bajo|3605|2853|3267|3304|3860|2892|3405|3496|AR|Angol
5219|610|LICEO BICENTENARIO POLITÉCNICO JUAN FERNÁNDEZ|506.4|341.4|520.1|413.4|406.5|728.7|754.1|558.0781446540881|Público|Bajo|2747|3366|3503|2874|3310|3551|1401|1399|AR|Angol
521|310|COLEGIO VÍCTOR DOMINGO SILVA|550.1|346|571.5|428.5|496.8|692.3|700.9|588.5638554216866|Público|Medio|1745|2059|3335|1691|2641|1098|2155|2472|CO|La Serena
5264|310|COLEGIO SAN FRANCISCO DE ASÍS DE ANGOL|558.8|386.9|568.2|455.3|462.1|700|709.1|586.709698275862|P. C/Subv|Medio|1801|1837|1405|1771|1659|1913|1992|2299|AR|Angol
5265|310|COLEGIO ADVENTISTA DE ANGOL|542.3|352.9|550.6|431.8|440.8|766.8|793.8|594.2080645161291|P. C/Subv|Medio|1588|2276|3012|2165|2480|2563|820|739|AR|Angol
5266|310|COLEGIO SAN JOSÉ|839.6|593.3|754.8|684.6|614|910.1|913.9|784.9854430379747|P. S/Subv|Alto|36|67|73|65|57|226|6|12|AR|Angol
5267|710|ESCUELA AGRÍCOLA EL VERGEL|502|329.2|557|436.5|441|696.9|749.8|546.4623376623376|P. C/Subv|Bajo|3136|3482|3825|2012|2266|2550|2066|1476|AR|Angol
526|310|COLEGIO JOSÉ MANUEL BALMACEDA|619.6|437.6|608.9|515.1|501.5|710.9|732.5|617.0600000000001|Público|Medio|1027|777|536|986|561|1009|1745|1787|CO|La Serena
5282|310|COMPLEJO EDUCACIONAL COLLIPULLI|537.2|400.8|549.7|431.5|414.6|664.2|701.1|566.4741071428572|Público|Bajo|2439|2420|1021|2186|2500|3329|2751|2466|AR|Collipulli
5282|510|COMPLEJO EDUCACIONAL COLLIPULLI|494.9|351.8|515.3|405.8|408.7|650.3|693.4|541.2631578947368|Público|Bajo|3305|3646|3060|2991|3640|3495|3020|2636|AR|Collipulli
5282|610|COMPLEJO EDUCACIONAL COLLIPULLI|470.4|378|493.9|402|397.2|640.5|675|547.9538167938931|Público|Bajo|3097|4035|1730|3490|3751|3785|3190|2996|AR|Collipulli
52|310|LICEO BICENTENARIO DOMINGO SANTA MARÍA|569.9|386|550.5|448.7|457|702.5|712.8|579.9091791044775|P. C/Subv|Medio Bajo|1995|1575|1428|2169|1866|2036|1937|2212|AP|Arica
52|410|LICEO BICENTENARIO DOMINGO SANTA MARÍA|532.1|345.8|504.3|423.1|410.5|623.2|648.3|525.1202380952382|P. C/Subv|Medio Bajo|3714|2587|3347|3256|2871|3446|3471|3410|AP|Arica
